id,price
0,14956.5
1,14297.5
2,1071.5
3,449.0
4,3975.0
5,1656.5
6,802.0
7,4907.5
8,797.5
9,4179.0
10,6457.5
11,6054.0
12,501.0
13,1384.5
14,4481.0
15,6621.0
16,3093.5
17,1499.0
18,2476.5
19,14368.0
20,4888.5
21,6849.0
22,7858.0
23,755.0
24,1655.5
25,759.5
26,2446.0
27,530.5
28,1612.5
29,4848.5
30,4633.5
31,785.5
32,6445.5
33,807.0
34,3408.0
35,671.5
36,548.0
37,2340.5
38,2972.0
39,732.5
40,1337.0
41,2880.0
42,2824.5
43,5140.0
44,4314.0
45,2735.0
46,6046.0
47,2133.5
48,6426.5
49,501.0
50,1842.5
51,644.5
52,15060.0
53,3675.5
54,11430.0
55,10064.5
56,509.0
57,886.5
58,6514.5
59,4809.5
60,4004.0
61,745.5
62,14624.5
63,8892.0
64,2226.0
65,5925.0
66,738.0
67,1932.5
68,10952.5
69,1196.5
70,4343.5
71,797.5
72,1229.5
73,831.5
74,2737.0
75,3198.0
76,1397.0
77,1655.5
78,6584.0
79,6774.5
80,686.5
81,1892.0
82,2334.0
83,1769.0
84,5243.0
85,725.0
86,1184.5
87,2704.0
88,2271.0
89,5848.0
90,1618.5
91,950.5
92,508.5
93,501.0
94,3937.0
95,11069.0
96,619.5
97,1595.0
98,368.5
99,1801.5
100,611.5
101,576.0
102,2034.0
103,5098.5
104,634.0
105,5177.0
106,811.5
107,5420.0
108,8214.5
109,15437.0
110,13936.5
111,880.0
112,4477.0
113,5745.0
114,3817.0
115,1050.0
116,958.5
117,1741.5
118,8696.0
119,2608.5
120,1002.0
121,672.0
122,14408.5
123,4214.0
124,3653.0
125,4117.5
126,9223.0
127,9831.0
128,895.0
129,463.0
130,3535.5
131,2984.5
132,8147.5
133,5764.0
134,6422.0
135,5113.0
136,649.5
137,957.0
138,886.0
139,2736.5
140,7324.5
141,4756.5
142,8472.5
143,1579.5
144,14020.5
145,11302.0
146,733.5
147,7409.5
148,3996.0
149,3077.5
150,7597.0
151,1867.5
152,5503.0
153,1895.0
154,10393.5
155,5654.5
156,1545.5
157,4864.5
158,3330.0
159,7252.0
160,2423.5
161,12457.0
162,810.5
163,3700.5
164,2522.0
165,926.5
166,848.5
167,608.5
168,2115.5
169,635.0
170,14956.5
171,857.5
172,569.0
173,2963.5
174,15856.5
175,2383.5
176,1513.0
177,2671.0
178,1266.5
179,3921.5
180,2974.5
181,810.5
182,773.5
183,12617.0
184,940.0
185,1217.0
186,762.0
187,6921.0
188,4566.5
189,821.0
190,2865.0
191,3619.5
192,3274.5
193,2568.0
194,1055.5
195,1099.0
196,870.0
197,10553.0
198,4719.0
199,5037.0
200,979.5
201,13485.5
202,4566.5
203,7649.5
204,5082.0
205,8612.5
206,6703.5
207,1212.0
208,2986.0
209,7849.0
210,8053.0
211,2093.5
212,6772.0
213,900.0
214,952.0
215,12760.5
216,1119.5
217,8678.0
218,10208.0
219,2256.5
220,905.0
221,11334.5
222,905.5
223,11094.0
224,2429.0
225,3280.0
