id,price
0,15130.5
1,10840.0
2,984.5
3,529.0
4,3226.5
5,1925.5
6,742.0
7,5849.5
8,919.0
9,3685.5
10,5279.5
11,5292.0
12,534.5
13,1384.5
14,4076.5
15,7061.5
16,2523.0
17,1499.0
18,2623.0
19,15022.0
20,4761.0
21,6716.5
22,6737.0
23,1007.0
24,1724.0
25,1081.5
26,2653.5
27,584.0
28,1858.0
29,3948.5
30,5554.0
31,691.0
32,6445.5
33,821.0
34,3455.5
35,880.0
36,512.0
37,2387.5
38,2909.5
39,618.0
40,1061.0
41,2929.5
42,2705.0
43,6201.0
44,3791.0
45,2245.5
46,6046.0
47,1992.0
48,7552.0
49,427.5
50,2398.5
51,533.0
52,11723.0
53,3817.0
54,8029.5
55,7923.0
56,736.0
57,783.5
58,5506.0
59,4726.5
60,4904.0
61,886.0
62,12329.5
63,8619.5
64,2650.0
65,5899.0
66,860.5
67,1821.5
68,12463.0
69,965.5
70,3600.5
71,684.5
72,1229.0
73,784.5
74,2313.0
75,3021.0
76,1410.0
77,2087.5
78,9146.0
79,5466.0
80,689.5
81,1767.5
82,1503.5
83,1740.0
84,2693.5
85,614.0
86,878.0
87,2518.0
88,2341.5
89,11532.5
90,1757.0
91,796.5
92,452.5
93,523.0
94,3759.0
95,9809.5
96,963.5
97,1363.0
98,368.5
99,2362.5
100,735.0
101,555.5
102,2056.5
103,4723.0
104,576.0
105,5254.5
106,1177.5
107,5898.5
108,5321.0
109,13663.0
110,13910.5
111,924.5
112,3282.0
113,4189.5
114,4394.5
115,1104.5
116,972.5
117,1336.0
118,4821.5
119,2538.5
120,837.5
121,772.0
122,14811.5
123,4550.5
124,4149.5
125,4595.5
126,9150.5
127,7612.0
128,982.0
129,541.5
130,3165.0
131,3138.5
132,6206.5
133,6786.5
134,7216.5
135,4495.5
136,697.5
137,960.0
138,696.0
139,2057.5
140,7308.0
141,4624.5
142,6595.5
143,969.0
144,13338.0
145,11385.0
146,732.0
147,8145.0
148,4344.5
149,2914.0
150,5826.5
151,1653.5
152,5564.5
153,1921.0
154,8177.5
155,5851.0
156,1652.5
157,6335.0
158,3220.0
159,5247.5
160,2871.5
161,15492.5
162,697.5
163,3951.0
164,2158.0
165,995.5
166,638.5
167,684.0
168,2160.5
169,687.5
170,15130.5
171,954.0
172,564.5
173,2733.5
174,14006.5
175,2136.5
176,1690.0
177,3026.0
178,1424.5
179,3518.5
180,3234.0
