id,price
0,12470.147408406536
1,12470.147408406536
2,1074.2324070501627
3,1074.2324070501627
4,3215.5358477763884
5,1074.2324070501627
6,1074.2324070501627
7,6088.9483502078965
8,1074.2324070501627
9,6088.9483502078965
10,6088.9483502078965
11,5762.300758940804
12,1074.2324070501627
13,1074.2324070501627
14,3215.5358477763884
15,12154.241460338591
16,2985.296167382605
17,1074.2324070501627
18,2985.296167382605
19,12470.147408406536
20,6088.9483502078965
21,6088.9483502078965
22,6320.0146720006705
23,1074.2324070501627
24,1074.2324070501627
25,1074.2324070501627
26,2985.296167382605
27,1074.2324070501627
28,1074.2324070501627
29,5762.300758940804
30,6060.35616536439
31,1074.2324070501627
32,6088.9483502078965
33,1074.2324070501627
34,3215.5358477763884
35,1074.2324070501627
36,1074.2324070501627
37,2985.296167382605
38,2985.296167382605
39,1074.2324070501627
40,1074.2324070501627
41,2985.296167382605
42,2985.296167382605
43,6320.0146720006705
44,3215.5358477763884
45,2985.296167382605
46,6379.921441127541
47,1074.2324070501627
48,6088.9483502078965
49,1074.2324070501627
50,2985.296167382605
51,1074.2324070501627
52,12154.241460338591
53,2985.296167382605
54,6320.0146720006705
55,6088.9483502078965
56,1074.2324070501627
57,1074.2324070501627
58,6088.9483502078965
59,6060.35616536439
60,5762.300758940804
61,1074.2324070501627
62,12470.147408406536
63,6320.0146720006705
64,2985.296167382605
65,6088.9483502078965
66,1074.2324070501627
67,2234.8920453084793
68,12154.241460338591
69,1074.2324070501627
70,3215.5358477763884
71,1074.2324070501627
72,1074.2324070501627
73,1074.2324070501627
74,2985.296167382605
75,2985.296167382605
76,1074.2324070501627
77,1074.2324070501627
78,5762.300758940804
79,6088.9483502078965
80,1074.2324070501627
81,1074.2324070501627
82,1074.2324070501627
83,1074.2324070501627
84,6088.9483502078965
85,1074.2324070501627
86,1074.2324070501627
87,2985.296167382605
88,2985.296167382605
89,6088.9483502078965
90,1074.2324070501627
91,1074.2324070501627
92,1074.2324070501627
93,1074.2324070501627
94,3215.5358477763884
95,12470.147408406536
96,1074.2324070501627
97,1074.2324070501627
98,1074.2324070501627
99,2394.325646060768
100,1074.2324070501627
101,1074.2324070501627
102,1074.2324070501627
103,6088.9483502078965
104,1074.2324070501627
105,6060.35616536439
106,1074.2324070501627
107,6088.9483502078965
108,6088.9483502078965
109,12470.147408406536
110,12470.147408406536
111,1074.2324070501627
112,3215.5358477763884
113,3215.5358477763884
114,3215.5358477763884
115,1074.2324070501627
116,1074.2324070501627
117,1074.2324070501627
118,5822.354613669528
119,1074.2324070501627
120,1074.2324070501627
121,1074.2324070501627
122,12470.147408406536
123,3215.5358477763884
124,3215.5358477763884
125,6088.9483502078965
126,12154.241460338591
127,12154.241460338591
128,1074.2324070501627
129,1074.2324070501627
130,2985.296167382605
131,2985.296167382605
132,6320.0146720006705
133,6088.9483502078965
134,6088.9483502078965
135,6088.9483502078965
136,1074.2324070501627
137,1074.2324070501627
138,1074.2324070501627
139,2985.296167382605
140,6088.9483502078965
141,6320.0146720006705
142,6088.9483502078965
143,1074.2324070501627
144,12470.147408406536
145,12154.241460338591
146,1074.2324070501627
147,6088.9483502078965
148,3215.5358477763884
149,2985.296167382605
150,6088.9483502078965
151,1074.2324070501627
152,6088.9483502078965
153,2985.296167382605
154,6088.9483502078965
155,6088.9483502078965
156,1074.2324070501627
157,5762.300758940804
158,2985.296167382605
159,6088.9483502078965
160,2985.296167382605
161,12363.962103172504
162,1074.2324070501627
163,3215.5358477763884
164,1173.5561205211131
165,1074.2324070501627
166,1074.2324070501627
167,1074.2324070501627
168,2985.296167382605
169,1074.2324070501627
170,12470.147408406536
171,1074.2324070501627
172,1074.2324070501627
173,2985.296167382605
174,12470.147408406536
175,1254.785902815316
176,1074.2324070501627
177,2985.296167382605
178,1074.2324070501627
179,3215.5358477763884
180,3215.5358477763884
181,1074.2324070501627
182,1074.2324070501627
183,12154.241460338591
184,1074.2324070501627
185,1074.2324070501627
186,1074.2324070501627
187,6088.9483502078965
188,3215.5358477763884
189,1074.2324070501627
190,2985.296167382605
191,2985.296167382605
192,2985.296167382605
193,2985.296167382605
194,1074.2324070501627
195,1074.2324070501627
196,1074.2324070501627
197,12470.147408406536
198,6088.9483502078965
199,5762.300758940804
200,1074.2324070501627
201,12470.147408406536
202,3215.5358477763884
203,6088.9483502078965
204,5971.224896796712
205,6088.9483502078965
206,12154.241460338591
207,1074.2324070501627
208,2985.296167382605
209,6088.9483502078965
210,12154.241460338591
211,1911.8434863365121
212,6088.9483502078965
213,1074.2324070501627
214,1074.2324070501627
215,12154.241460338591
216,1074.2324070501627
217,12154.241460338591
218,12256.950775626463
219,1074.2324070501627
220,1074.2324070501627
221,12470.147408406536
222,1074.2324070501627
223,12154.241460338591
224,2985.296167382605
225,2985.296167382605
226,6088.9483502078965
227,6088.9483502078965
228,6241.534157521977
