id,price
0,12021.5
1,15309.0
2,1012.5
3,464.0
4,3663.0
5,1888.5
6,848.5
7,5037.5
8,828.0
9,4195.0
10,7914.0
11,3887.5
12,579.5
13,1075.0
14,4234.0
15,5898.0
16,2068.0
17,1886.5
18,2354.5
19,15510.0
20,5169.0
21,5517.0
22,7073.5
23,1002.0
24,1255.0
25,1094.0
26,2598.5
27,613.0
28,1757.5
29,5155.0
30,4131.0
31,909.0
32,5699.5
33,836.5
34,3456.5
35,607.0
36,690.5
37,2116.0
38,3047.5
39,557.5
40,937.5
41,4690.5
42,2815.5
43,6981.5
44,3984.0
45,3478.0
46,8691.0
47,1883.0
48,11391.5
49,562.5
50,2205.5
51,807.0
52,8506.0
53,3471.5
54,10327.5
55,6786.5
56,911.0
57,620.5
58,4705.0
59,6279.0
60,4060.0
61,814.0
62,15017.5
63,11294.5
64,2939.0
65,6885.5
66,965.0
67,1821.5
68,9607.0
69,990.0
70,3563.5
71,540.0
72,1158.5
73,995.0
74,3956.5
75,2777.0
76,1420.0
77,1864.5
78,4402.0
79,5638.0
80,600.0
81,1130.0
82,1536.5
83,1251.5
84,4126.0
85,807.5
86,779.0
87,2162.0
88,2905.5
89,11709.0
90,1803.0
91,640.5
92,426.5
93,608.0
94,3963.0
95,15278.5
96,722.5
97,1899.0
98,567.0
99,2302.0
100,776.0
101,541.5
102,2470.5
103,4115.0
104,865.0
105,5685.0
106,943.5
107,5156.0
108,5197.0
109,16162.5
110,16212.0
111,1052.0
112,4082.0
113,4011.0
114,3205.0
115,900.0
116,699.5
117,1626.0
118,4564.5
119,1488.5
120,1119.0
121,572.5
122,17599.5
123,4377.5
124,3262.5
125,5180.0
126,8686.5
127,10820.0
128,828.0
129,522.0
130,2299.0
131,3168.0
132,6374.0
133,6215.0
134,5274.5
135,2197.0
136,720.0
137,1006.5
138,1099.5
139,2715.0
140,8567.0
141,4672.0
142,5409.0
143,1438.0
144,14877.0
145,12797.0
146,512.5
147,10396.0
148,3511.5
149,2743.0
150,3979.0
151,2010.0
152,7711.0
153,1700.5
154,5519.5
155,4380.5
156,1946.5
157,4212.0
158,3197.5
159,6918.5
160,2491.5
161,8285.0
162,750.5
163,4057.5
164,1313.5
165,835.0
166,1081.5
167,470.0
168,2531.0
169,907.0
170,16604.5
171,815.0
172,690.5
173,2692.5
174,15034.0
175,1364.0
176,1771.0
177,3117.5
178,1035.0
179,3924.5
180,3458.0
181,994.0
182,466.0
183,11374.0
184,920.0
185,1272.0
186,697.0
187,3939.0
188,4389.5
189,914.0
190,2304.5
191,4189.5
192,2758.5
193,2505.0
194,972.5
195,764.0
196,698.0
197,17562.0
198,5144.0
199,7944.0
200,1028.0
201,16667.5
202,3686.0
203,5101.5
204,4590.5
205,5266.5
206,13629.5
207,1350.5
208,3581.5
209,5106.0
210,7983.0
211,1985.0
212,3988.5
213,889.0
214,1325.5
215,14426.0
216,870.5
217,9738.5
218,11415.5
219,2005.0
220,1207.0
221,11452.0
222,855.5
223,12845.0
224,2429.0
225,2830.0
226,4708.5
227,8323.0
228,6538.0
229,9450.0
230,1909.5
231,732.5
232,558.5
233,12275.0
234,2810.5
235,1137.0
236,574.0
237,13323.5
238,2384.0
239,517.5
240,3579.5
241,594.5
242,8383.0
243,1096.0
244,5146.0
245,776.0
246,439.5
247,12461.5
248,5125.0
249,4393.0
250,1611.5
251,992.5
252,3107.5
253,1827.5
254,11776.5
255,3862.5
256,710.5
257,7099.0
258,1065.5
259,2770.5
260,691.5
261,4911.0
262,14288.5
263,889.5
264,1916.5
265,892.5
266,5273.5
267,3354.5
268,3493.5
269,1051.5
270,11892.0
271,8727.0
272,3435.0
273,1701.0
274,8366.0
275,5349.5
276,1056.0
277,12248.0
278,1252.0
279,611.0
280,4850.5
281,3966.0
282,475.0
283,658.0
284,1734.5
285,1088.0
286,15041.5
287,8294.0
288,979.0
289,4288.0
290,944.0
291,11279.0
292,2022.5
293,5248.0
294,2628.0
295,4297.5
296,1231.0
297,2514.5
298,15044.0
299,1657.0
300,8491.5
301,1909.0
302,4036.5
303,6198.0
304,4663.0
305,981.0
306,6762.5
307,791.0
308,3557.5
309,3736.5
310,2545.5
311,3752.0
312,4403.5
313,9368.5
314,1035.0
315,644.5
316,887.0
317,2846.5
318,2874.0
319,12765.0
320,1729.0
321,802.0
322,5560.0
323,3643.0
324,12066.0
325,411.5
326,690.5
327,9553.0
328,1617.5
329,531.0
330,763.5
331,2428.5
332,3873.0
333,2926.0
334,1646.5
335,10900.5
336,571.5
337,7852.5
338,5058.0
339,2597.0
340,618.0
341,1932.0
342,9212.5
343,3781.5
344,8720.0
345,772.0
346,2158.0
347,5189.5
348,4334.5
349,1921.0
350,4938.0
351,535.5
352,1374.0
353,652.0
354,9629.0
355,10691.5
356,2119.5
357,1049.0
358,1353.0
359,386.0
360,6231.0
361,927.5
362,664.0
363,1487.5
