id,price
0,7069.5
1,7069.5
2,5486.5
3,4489.0
4,5436.0
5,5579.0
6,6597.5
7,6639.5
8,4212.0
9,5221.5
10,6037.5
11,6417.5
12,6037.5
13,6469.0
14,5436.0
15,5436.0
16,4056.0
17,5579.0
18,6757.0
19,5436.0
20,5139.0
21,5312.5
22,5312.5
23,6037.5
24,6037.5
25,6469.0
26,6037.5
27,4050.5
28,6903.5
29,5436.0
30,6417.5
31,5565.5
32,5139.0
33,5312.5
34,5436.0
35,4776.5
36,4050.5
37,5436.0
38,5312.5
39,4776.5
40,5312.5
41,6048.0
42,6037.5
43,5436.0
44,5436.0
45,5726.0
46,5139.0
47,6037.5
48,7879.0
49,7686.0
50,5436.0
51,6597.5
52,5312.5
53,6037.5
54,6037.5
55,6037.5
56,7879.0
57,7879.0
58,5312.5
59,6037.5
60,5436.0
61,5565.5
62,6639.5
63,6037.5
64,5436.0
65,5436.0
66,6009.5
67,6037.5
68,6417.5
69,4056.0
70,6757.0
71,5285.0
72,6037.5
73,4671.5
74,5565.5
75,6639.5
76,4056.0
77,6037.5
78,6037.5
79,6639.5
80,4215.5
81,5436.0
82,7499.0
83,6037.5
84,5801.5
85,5565.5
86,5436.0
87,5436.0
88,5436.0
89,7879.0
90,5312.5
91,4056.0
92,5436.0
93,4215.5
94,7254.0
95,4692.0
96,6780.0
97,5726.0
98,4215.5
99,6037.5
100,4212.0
101,5565.5
102,5565.5
103,6037.5
104,7879.0
105,6037.5
106,6469.0
107,5139.0
108,5312.5
109,6955.0
110,6639.5
111,5221.5
112,5436.0
113,6757.0
114,7499.0
115,4056.0
116,6037.5
117,5285.0
118,7499.0
119,5312.5
120,5221.5
121,4056.0
122,5312.5
123,5312.5
124,5279.0
125,5436.0
126,5436.0
127,5726.0
128,4212.0
129,4050.5
130,6037.5
131,6639.5
132,6622.5
133,6037.5
134,6757.0
135,5221.5
136,4212.0
137,6469.0
138,4131.5
139,5312.5
140,6469.0
141,5221.5
142,5312.5
143,6597.5
144,6639.5
145,6037.5
146,6037.5
147,6048.0
148,5279.0
149,6048.0
150,7401.5
151,5565.5
152,6037.5
153,4901.5
154,7499.0
155,6417.5
156,5565.5
157,6037.5
158,6037.5
159,6037.5
160,6639.5
161,5312.5
162,4212.0
163,5436.0
164,6037.5
165,4212.0
166,4131.5
167,4212.0
168,4776.5
169,4131.5
170,7069.5
171,4212.0
172,5690.0
173,5486.5
174,6757.0
175,5759.5
176,5726.0
177,6237.5
178,5436.0
179,6037.5
180,5317.0
181,5565.5
182,5436.0
183,6639.5
184,5436.0
185,4776.5
186,4056.0
187,6037.5
188,5436.0
189,4056.0
190,6417.5
191,7879.0
192,6037.5
193,5317.0
194,5144.5
195,4056.0
196,4212.0
197,6757.0
198,5436.0
199,7879.0
200,5312.5
201,5436.0
202,5436.0
203,5279.0
204,6879.5
205,6622.5
206,6037.5
207,5759.5
208,5221.5
209,7254.0
210,5317.0
211,6037.5
212,6622.5
213,5312.5
214,5039.5
215,6037.5
216,5436.0
217,5436.0
218,5436.0
219,6037.5
220,4212.0
221,5221.5
222,5565.5
223,6037.5
224,5312.5
225,6639.5
226,6279.5
227,6037.5
228,5726.0
229,6037.5
230,6037.5
231,5565.5
232,5048.0
233,6056.0
234,7499.0
235,6037.5
236,6037.5
237,5221.5
238,5436.0
239,4050.5
240,5221.5
241,6009.5
242,7254.0
243,6037.5
244,6037.5
245,5285.0
246,4056.0
247,5221.5
248,6237.5
249,5221.5
250,6037.5
251,7695.5
252,5312.5
253,6037.5
254,6037.5
255,5312.5
256,4825.0
257,5436.0
258,4056.0
259,5565.5
260,4056.0
261,4957.0
262,5436.0
263,6780.0
264,6037.5
265,6009.5
266,5436.0
267,5317.0
268,5279.0
269,5486.5
270,6639.5
271,4212.0
272,6037.5
273,5144.5
274,5312.5
275,5312.5
276,4131.5
277,4957.0
278,7796.0
279,6037.5
280,5312.5
281,5279.0
282,4212.0
283,4776.5
284,4212.0
285,6009.5
286,6037.5
287,6048.0
288,4671.5
289,5436.0
290,4212.0
291,6639.5
292,5221.5
293,5312.5
294,5312.5
295,5279.0
296,7879.0
297,5436.0
298,6037.5
299,5144.5
300,5436.0
301,5579.0
302,5312.5
303,6639.5
304,5436.0
305,4056.0
306,5436.0
307,5144.5
308,6622.5
309,7597.0
